mediaid,name_screen,caption,comments,likes,related_player_id
750701,parzival,"RT @NBA: An @EBled2 steal gets the @Bucks out in transition, leading to a @Giannis_An34 SLAM! #NBABreakdown #FearTheDeer",84,0,279776304
323912,Gabrielli,"RT @NBA: An @EBled2 steal gets the @Bucks out in transition, leading to a @Giannis_An34 SLAM! #NBABreakdown #FearTheDeer",84,0,279776304
367456,"Natalye Gallagher","RT @NBA: THE GREEK BASKETBALL GOD""",257,0,279776304
865545,totzkieeeee,"RT @NBA: THE GREEK BASKETBALL GOD""",257,0,279776304
225354,365NBABuzz,"RT @NBA: An @EBled2 steal gets the @Bucks out in transition, leading to a @Giannis_An34 SLAM! #NBABreakdown #FearTheDeer",84,0,279776304
530136,tony,"RT @NBA: THE GREEK BASKETBALL GOD""",257,0,279776304
974616,"Jeremiah Kendrick","RT @NBA: An @EBled2 steal gets the @Bucks out in transition, leading to a @Giannis_An34 SLAM! #NBABreakdown #FearTheDeer",84,0,279776304
282672,ej,"RT @NBA: An @EBled2 steal gets the @Bucks out in transition, leading to a @Giannis_An34 SLAM! #NBABreakdown #FearTheDeer",84,0,279776304
489513,TLCole,"@975Hands @TacoBellAggie @JHarden13 I love how you refuse to read. This is speaking on one specific play, not the s… https://t.co/IpqPW2O8zD",0,0,50811932
599546,"🌪Young Swindle🌪","RT @JHarden13: YOUR ENERGY WAS AMAZING.  YOU BROUGHT A DIFFERENT JOY TO THE WORLD. YOU BECAME A HERO BRO. I JUST HOPE TO ACCOMPLISH HALF OF…",7953,0,50811932
529191,"Birger Menzel","RT @713texanmade: @JHarden13 got robbed 3 years because GS had a better record (stats don’t count). 2 years ago The Beard got robbed again,…",1,0,50811932
847318,TLCole,"@975Hands @TacoBellAggie @JHarden13 From a ref, but keep arguing the rules by yourself.

https://t.co/2KWI7t5N6H",0,0,50811932
649016,"BACK ON TOP","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
703126,TLCole,"@975Hands @TacoBellAggie @JHarden13 I love how you quoted Wikipedia and tried to get away with it. 😂 https://t.co/xh1kEwRq80",0,0,50811932
568580,"Hands Olsen","@coletrain_tnt @TacoBellAggie @JHarden13 Seems @JHarden13 would disagree with you.
https://t.co/SSMnhGUvwJ",0,0,50811932
733523,"Ygor😎⚽🇧🇷✌🏻⚡🇯🇵   (イゴール)","RT @NBA: 🚀 @JHarden13 puts up 48 PTS, 8 3PM to lead the @HoustonRockets 21-point comeback OT win! #Rockets

The Beard has scored 30+ points…",779,0,50811932
961875,Triston,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
608803,"Nico Genovese","@JHarden13 my buddy Foote is a huge fan &amp; would love a shoutout. He thinks your the best player in the nba right now. #MVP",0,1,50811932
158391,theringa,"@ramonashelburne I like your articles but Kevin Durant is NOT the best pure scorer in the NBA.  Can you think of an… https://t.co/BM1vsGXtHC",0,0,50811932
965545,"Chat House","RT @UpdatesCulture: 🚨 James Harden wearing a Nipsey Hussle necklace, honoring one of his best friends: That name will never die...this jou…""",5,0,50811932
352553,Legend25,"@JHarden13 A game of Horse? #NBA #3pointspecialist #Rockets https://t.co/1ZpkO7Q8n3",0,0,50811932
866129,"Peter Hendricks","@Bulletbob84 @SportsCenter @JHarden13 So you think it should only go by points scored and ignore defense and rebounding?",0,0,50811932
272987,"Peter Hendricks","@Royal_Influence @SportsCenter @JHarden13 https://t.co/BvuDen7NxE",0,0,50811932
766544,CT,"I guess @RealMikeWilbon &amp; Tony K forgot about the Steph Curry shimmy, the Mutumbo finger wag or Pippen stepping ove… https://t.co/WO5jMMgzFm",0,0,50811932
13762,"Alvina Sydney","RT @bdub2243: Maaaaaaan. @JHarden13 is a baby",1,0,50811932
769177,"Hands Olsen","@coletrain_tnt @TacoBellAggie @JHarden13 Really? Here is the rule: Section XIV: A player who...upon completion of a… https://t.co/tu0IjbHOLX",0,0,50811932
804599,"Bobby Falk","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
715462,"Al Smooth","pjtucker #GoRockets #ClutchCity @babeswhobrunch1 @tippalze aliciaperkies @jharden13 @cp3 #FreeLouieBoy @donke713 sy… https://t.co/x9pCCwbZsq",0,0,50811932
163513,"Allen Ramirez","This has to be 100% the most redundant take on a player doing anything in the NBA. A Fucking Shimmy. @JHarden13 get… https://t.co/1jatU3N4hZ",1,1,50811932
671180,HAM,"It’s between him and @JHarden13 https://t.co/lyEjQhrkWR",0,0,50811932
865361,"Josh Adams","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
313265,"Lil JayDee🚨","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
970242,"James Farino","@Cherbear2421 @KDTrey5 @JHarden13 Postin convos like your role model Mr. Big Chest ?",0,0,50811932
911414,"Kemonttie Williams","RT @UpdatesCulture: 🚨 James Harden wearing a Nipsey Hussle necklace, honoring one of his best friends: That name will never die...this jou…""",5,0,50811932
646344,"♘ ¿∆v0n ♘","RT @RichEisenShow: He was a really thoughtful kid trying to do a lot of good. -@garyvee told us about the relationship he had with the la…""""",53,0,50811932
497479,"Dez Walker","@FilthyJeepGirl @GoBlueLexi117 @utahjazz @JHarden13 It is what it is! Just call me “Sunday” No mailman up in here!… https://t.co/WWHHHPHFai",0,0,50811932
548359,noah,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
249360,"ℂ𝕆ℕ𝕊𝕋𝔸ℕℂ𝔼 🐺","@Dez_Walker @GoBlueLexi117 @utahjazz @JHarden13 This will not be forgotten. https://t.co/uUFRuR9cNr",0,1,50811932
601721,Brien,"RT @JHarden13: #ad  #ColePerez I talked with CP… we’re not gonna be inviting Clutch the Bear to game night anymore… nothing personal. https…",221,0,50811932
260526,JΔSΩΠ13🧔🏻,"RT @thegg3x3: @cfgsam @NewcastleEagle @danblackmeuk @UncleJeffThinks @RFletcher_44 @drew21pink @kai11williams @alison_gorrell @GiuliaSimion…",1,0,50811932
497467,"Kenny P","@KDTrey5 hey #slimreaper the #mvp @JHarden13 and @CP3 are coming for you.",0,0,50811932
705758,"Dez Walker","@FilthyJeepGirl @GoBlueLexi117 @utahjazz @JHarden13 Maaaan the Mailman can lick a stamp!! He’s at least top 3 in my… https://t.co/vrcvsTGpMT",0,1,50811932
36386,Augustin🦖🍥,"RT @famouslos32: All them “ @JHarden13 gon disappear in the playoffs“ comments dead asf 🤣🤣🤣🤣 Actions speak louder than a hater words 🤷🏾‍♂️…",185,0,50811932
64657,"ℂ𝕆ℕ𝕊𝕋𝔸ℕℂ𝔼 🐺","@Dez_Walker @GoBlueLexi117 @utahjazz @JHarden13 Don’t you ever put the mouth on The Mailman again. You finna get cut talkin that noise. 😂",0,1,50811932
214125,Phella,"@ATGsportsHou @JHarden13 😂😂😂 When all else fails, shoot up the park",0,1,50811932
876655,"Dez Walker","@FilthyJeepGirl @GoBlueLexi117 @utahjazz @JHarden13 Jerry Sloan!! I remember thinking he would be the coach of the… https://t.co/NunjrZZ1sD",0,1,50811932
740898,"Dez Walker","@FilthyJeepGirl @GoBlueLexi117 @utahjazz @JHarden13 I STILL hate Karl Malone for what he did to Zeke haha",0,0,50811932
74525,AgainstTheGrainHOU,"@JHarden13 does everything you said he couldn't
Their resonse:
I just wanna punch him in the face.
🤣🤣🤣🤣 
That above… https://t.co/ZQoMRyIcPt",0,1,50811932
149929,TLCole,"@975Hands @TacoBellAggie @JHarden13 It’s hilarious that you can’t read and comprehend 3 simple sentences. https://t.co/OXuho7LQhg",0,0,50811932
526072,"SirVincent Rogers Sr.","RT @fink_miss: @SirV55 @odom4real I love watching @JHarden13 aka #thebeard watching @HoustonRockets got me watching #NBAPlayoffs years ago…",1,0,50811932
180574,cattywampus,"@JHarden13 @StateFarm Super fun ad for mass shooting survivors. Tasteful. 🙄",0,0,50811932
324651,"Susan Finkler","@SirV55 @odom4real I love watching @JHarden13 aka #thebeard watching @HoustonRockets got me watching #NBAPlayoffs years ago #NBA 🏀",1,1,50811932
81533,TLCole,"@975Hands @TacoBellAggie @JHarden13 No, it’s not a travel because the rules say so.",0,0,50811932
433710,"Hands Olsen","@coletrain_tnt @TacoBellAggie @JHarden13 Its hillarious that you think this is not a travel just because the refs d… https://t.co/7Rf3VrfLOn",0,0,50811932
923953,"Hands Olsen","@ACL1515 @TacoBellAggie @JHarden13 It absolutely is traveling. He lifts his pivot foot after the ball is gathered,… https://t.co/EkT00fX02P",0,0,50811932
318634,"Somebody Son","RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",287,0,50811932
821311,CCIHouston,"RT @elteng: @filiperaic @renhsieh @JHarden13 Made them all into a gif https://t.co/dtyRLgfqgj",5,0,50811932
150654,"Kyrie Irving","I can’t wait till @JHarden13 hits Steph with this exact move and then see him cry for help 😂😭 https://t.co/LX9rNQdisG",0,1,50811932
289335,"Lakeaya Brinson","RT @CoachTStockman: TheLovelyLefty!!!! @DRIVEBasketball is that what you mean? She is modeling her game after @JHarden13. Lol #SCtop10 @Ble…",1,0,50811932
994711,"Kadyn 👽","Yeah @JHarden13 you a princess. A traveling one too. https://t.co/5L54oxIJRP",0,2,50811932
105552,TLCole,"@975Hands @TacoBellAggie @JHarden13 Good lord, just read the rules. Listen to the refs. It’s not a travel.",0,0,50811932
543625,"Tony Stockman","TheLovelyLefty!!!! @DRIVEBasketball is that what you mean? She is modeling her game after @JHarden13. Lol #SCtop10… https://t.co/rK6IVcnGbG",1,8,50811932
401471,"CJ Babbs","RT @NBAKicks: 🚀 @JHarden13’s #NBAKicks to open up the #NBAPlayoffs in Houston! https://t.co/jiyNGAj30k",33,0,50811932
376478,"The GG3x3","@cfgsam @NewcastleEagle @danblackmeuk @UncleJeffThinks @RFletcher_44 @drew21pink @kai11williams @alison_gorrell… https://t.co/K7mTWHO8ZS",1,1,50811932
677976,"Luke Davis","Kid Learning from the king @JHarden13 https://t.co/kLO1jYSQlU",0,1,50811932
260445,Lucy,"@StateFarm @CP3 @JHarden13 The Democrats next rising star 🤣in 2020""""",0,0,50811932
268298,"Arthur Lattimore","@975Hands @TacoBellAggie @JHarden13 How about reading the rule book and get back to us. THE NBA SAYS ITS NOT TRAVEL… https://t.co/srIFO6n3JS",0,1,50811932
560155,N,"RT @JHarden13: 🙌🏾 https://t.co/DlKo3mWBSd",10607,0,50811932
995881,SHEED,"RT @JHarden13: YOUR ENERGY WAS AMAZING.  YOU BROUGHT A DIFFERENT JOY TO THE WORLD. YOU BECAME A HERO BRO. I JUST HOPE TO ACCOMPLISH HALF OF…",7953,0,50811932
298939,Juice🥤,"RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",287,0,50811932
507052,"ℂ𝕆ℕ𝕊𝕋𝔸ℕℂ𝔼 🐺","@Dez_Walker @GoBlueLexi117 @utahjazz @JHarden13 The best part: my husband got us seats next to Coach Sloan!!! I’m d… https://t.co/w6NXqnSNKK",0,2,50811932
638443,Я.,"@iDrewit_BIG @KDTrey5 @JHarden13 show these clowns why you the MVP",0,0,50811932
671058,"ℂ𝕆ℕ𝕊𝕋𝔸ℕℂ𝔼 🐺","@Dez_Walker @GoBlueLexi117 @utahjazz @JHarden13 You of all people should know what’s up! I got to see Stockton/Malo… https://t.co/AAGrHktvuG",0,2,50811932
439960,"Dez Walker","@FilthyJeepGirl @GoBlueLexi117 @utahjazz @JHarden13 How did I not know that you were a Jazz fan?!",0,0,50811932
186626,"Basketball Academy","RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",225,0,50811932
613250,markie,"RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",225,0,50811932
506371,dwalt2,"RT @famouslos32: Believe me. A hater is still going to say “it’s just the first round” 🤣 @JHarden13",40,0,50811932
692103,"Hands Olsen","@AstrosKyle @TacoBellAggie @JHarden13 An pro athlete? Haha!",0,0,50811932
941401,"ℂ𝕆ℕ𝕊𝕋𝔸ℕℂ𝔼 🐺","@Dez_Walker @GoBlueLexi117 I had to block some @utahjazz fans because of their disrespectful and completely hateful… https://t.co/xtmzLlgvlR",0,2,50811932
630695,白劭威,"Ankle break... A pity that I cannot hoop for a while, but support you @JHarden13 forever and please get the damn chanpion！",0,0,50811932
329272,Teez,"@Chapo_J88 @JHarden13 Gave 40 to everybody this year lol",0,0,50811932
754277,Jerome,"@TeezMcGee @JHarden13 When it comes to putting the ball in the hoop he special idc if he traveling it's still diffi… https://t.co/YkEJSBTjX6",0,0,50811932
783566,"Dane Overtoom","@StateFarm @CP3 @JHarden13 @v_gina_z i hate it",0,0,50811932
654999,"life style","Creativity isn't a phase, it's a lifestyle. I'm #heretocreate adidas https://t.co/67Mfl7vP4R",0,0,50811932
924299,"🥊 K.O. 🥊","@975Hands @TacoBellAggie @JHarden13 So you’re washed?",0,0,50811932
656494,ZaiApollo🎧🎮🎙,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
509574,"Chris Collins","RT @RichEisenShow: He was a really thoughtful kid trying to do a lot of good. -@garyvee told us about the relationship he had with the la…""""",53,0,50811932
578387,"Joel Cochran","Your move @JHarden13 https://t.co/8mhBMLGiBv",0,0,50811932
363213,"Cliffsey Hussle 🇸🇱","RT @adamclanton: Good morning to everyone except Quin Snyder and the Utah #Jazz defense....who should’ve known they never had a prayer last…",44,0,50811932
80903,Teez,"@Chapo_J88 @JHarden13 He’s one of the smartest players ever, that’s what really separates him",0,0,50811932
314878,"Drew Hohlt","New man cave is unbelievable @dpshow! Lovin’ the respect for the beard @JHarden13",0,2,50811932
331677,"Hands Olsen","@AstrosKyle @TacoBellAggie @JHarden13 If I had as many yards per carry as @JHarden13 does, maybe you would have. Lmao!",0,0,50811932
713753,Goyo,"James Harden wants to talk @JHarden13 https://t.co/pYi2K9tCUU",0,0,50811932
573733,🥁,"RT @famouslos32: Believe me. A hater is still going to say “it’s just the first round” 🤣 @JHarden13",40,0,50811932
727406,Jerome,"@I_am_ambitions @JHarden13 Hell nahh lol Houston would take them out in 5 games",0,0,50811932
915832,Jerome,"@TeezMcGee @JHarden13 Agreed he make scoring look so easy",0,1,50811932
396940,"Mr. Hines","@quanthaagodd @JHarden13 @Giannis_An34 I hate that nigga lol",0,0,50811932
237203,brothermekki,"😂😂😂 @russwest44 x @JHarden13 https://t.co/vXdigNRoQ9",0,1,50811932
995195,"Jerry Coon","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
264364,"Josephine Kinkaid","RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",225,0,50811932
336235,"Andre Rosa Marques N","@NBABrasil @JHarden13 @HoustonRockets @utahjazz Despota assassino",0,0,50811932
888081,"Alexander Buitrago","RT @NBALatam: 😤 32 PTS
😲 13 REB
👏🏼 10 AST

🚀 @JHarden13 logró el 3er triple-doble de su carrera en #NBAPlayoffs🚀 #RunAsOne https://t.co/dAg…",6,0,50811932
431702,"The GG3x3","RT @cfgsam: 🏀 🦅 @NewcastleEagle @danblackmeuk @UncleJeffThinks @RFletcher_44 @drew21pink @kai11williams @alison_gorrell @GiuliaSimioni93 @n…",1,0,50811932
494264,Eric,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
176217,96HEAT🔥,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
398290,"Old Town Cott 🏇🏾","@CoachWoodland @_smichael_ @SethOnHoops @JHarden13 Takes an advantage of a systemic flaw in an imperfect system!!!!",0,1,50811932
462800,"Dumb N Drummer","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
119128,"Nick Huang","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
207238,"Coach Louis Woodland","@_smichael_ @SethOnHoops @JHarden13 Someone had to say it!!! Great player. Travels A LOT!",0,0,50811932
678808,"toriana jac 🏳️‍🌈","RT @JHarden13: YOUR ENERGY WAS AMAZING.  YOU BROUGHT A DIFFERENT JOY TO THE WORLD. YOU BECAME A HERO BRO. I JUST HOPE TO ACCOMPLISH HALF OF…",7953,0,50811932
772326,"Hilda Trisna","RT @NBA: No. 3 overall @NBADraft pick to 7x #NBAAllStar... @JHarden13 discusses his #NBA journey!

🏀: (5) UTA 0-1 (4) HOU, Game 2
⏰: 9:30pm…",165,0,50811932
825206,"Marty Newington","RT @SkySportsNBA: 🏀🔥⭐️ @JHarden13 produces 32-point triple as @HoustonRockets hammer @utahjazz to take 2-0 lead in first-round series #NBA…",5,0,50811932
809051,Des.🏁,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
569635,"PATRON KOOKERS","RT @HoustonRockets: 🔴🔴🔴⚪️

Rockets 95
Jazz 67

@JHarden13 32pts/11reb/8ast https://t.co/fWP6FNkhSS",166,0,50811932
421021,coop🔰,"Please get a ring @JHarden13 https://t.co/VoLXDw4Ebe",0,1,50811932
396201,Charles,"RT @RichEisenShow: He was a really thoughtful kid trying to do a lot of good. -@garyvee told us about the relationship he had with the la…""""",53,0,50811932
717943,"Endesa Basket Lover","La serie @NBAspain de @utahjazz y @HoustonRockets está siendo una de las preferidas de @demas6basket, @danisenabre… https://t.co/XghDXekDYP",0,2,50811932
401111,cxknb,"@JHarden13 let’s go!!",0,0,50811932
851724,"Paulo Marcos","@NBABrasil @JHarden13 @HoustonRockets @utahjazz Mito",0,0,50811932
55288,"Helen C Varga","@JHarden13 should be MVP again. Giannis is NOT Harden. He'll (James) be robbed again. And he'll just keep getting b… https://t.co/x1RO5jTyUm",0,0,50811932
721268,YungGibson,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
440477,"George Houssos","@OfficialNBARefs why didn’t @JHarden13 get a technical for his shimmy? How is that different to trash talking or a… https://t.co/Qm3zAvkOM4",0,0,50811932
38578,#Gwaup,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
871458,"Mr. Three points🏀👑","It's the best @JHarden13 https://t.co/oZdWHtSgpt",0,0,50811932
241555,"Marco M","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
593402,"Fred Wright","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
242345,"Eren AHMETOĞLU","@JHarden13 😂😂😂 https://t.co/QxAuhvA3Ow",0,0,50811932
431518,"Marco M","@tavellat @Mike_Zierlein @SethOnHoops @JHarden13 https://t.co/qUuZ5ssHBo",0,3,50811932
430555,"Robert Owens Jr","So to protect @KDTrey5 legacy the @warriors sent in video tape to the head officials so sad man very sad @KingJames… https://t.co/7T1FSUYX5G",0,0,50811932
858220,"Jackson Machado","RT @NBABrasil: UM BÁRBARO!!!

Mais uma vez @JHarden13 nos faz questionar se ele é humano: foram 32pts, 13reb e 10ast na vitória do @Houston…",28,0,50811932
999436,"Morten Gamst Pedersen","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
422520,"Done with football 2005-2019","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
114292,Kelly,"@Topheylove @SportsCenter @JHarden13 Excuses? Do you watch basketball? 
The nonsensical Harden hate is getting more ridiculous.",0,0,50811932
303896,Kelly,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
176607,"John Dee","@NBA @JHarden13 @HoustonRockets Capella and harden swiss fuy and the star!",0,0,50811932
971345,"Jeremiah Tshimanga","I agree...@FoxNews needs to fire @IngrahamAngle for disrespecting Nipsey and his family on national television whil… https://t.co/wrASEwJHYM",0,2,50811932
326903,"🥊 K.O. 🥊","@TacoBellAggie @975Hands @JHarden13 Never heard of her",0,0,50811932
720482,JΔSΩΠ13🧔🏻,"🏀 🦅 @NewcastleEagle @danblackmeuk @UncleJeffThinks @RFletcher_44 @drew21pink @kai11williams @alison_gorrell… https://t.co/sjT6pwxttJ",1,10,50811932
621699,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 They only seem like the most offensively inept team in the pla… https://t.co/D4BAsFbOru",0,0,50811932
947047,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 Lol against the 2nd best defensive team in the entire NBA.",0,0,50811932
870139,dom,"RT @JHarden13: Hahahahahahaha 🤔 https://t.co/tXgRNom0ZF",651,0,50811932
509554,dom,"RT @JHarden13: Let’s get it ooon❗️ 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 Ya’ll know what time it is. https://t.co/0i85CleuBo",3383,0,50811932
937353,"Ian Alexis","@thecesarjosuna @santiagoosuna99 @JHarden13 Nah man beating GSW + MVP hes going to start a case D wade doesnt have… https://t.co/NrPzSqial3",0,1,50811932
158102,hollyann,"@StateFarm @CP3 @JHarden13 I really despise your company.",0,0,50811932
978452,hollyann,"@StateFarm @CP3 @JHarden13 Man! How do you still exist?! This is the crap that needs to stop in this country! https://t.co/PgPXc29V9q",0,0,50811932
417953,"Ian Alexis","@thecesarjosuna @santiagoosuna99 @JHarden13 Man, if harden wins this year he's going to be closer to  starting a go… https://t.co/qmoNubiDiZ",1,1,50811932
154408,hollyann,"@StateFarm @CP3 @JHarden13 Wait a minute! Didn't you abandon ppl after Katrina!?! Yeah, it was you!!! Let me find the articles!",0,0,50811932
518180,"Ian Alexis","@thecesarjosuna @santiagoosuna99 @JHarden13 Gtfo hardens my mvp",1,2,50811932
127676,CaliforniaDreamer,"@ouwenhz @anthonyVslater @VicTafur @KDTrey5 @JHarden13 @russwest44 Bro...it wasn't his team... that's Russell team.",0,0,50811932
83841,"Jessica Taylor ✈💪👑","RT @NBA: No. 3 overall @NBADraft pick to 7x #NBAAllStar... @JHarden13 discusses his #NBA journey!

🏀: (5) UTA 0-1 (4) HOU, Game 2
⏰: 9:30pm…",165,0,50811932
36176,"KGOOD 👑♦️","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
929358,"Ouwen Zheng","@Bigkatlakerfan @anthonyVslater @VicTafur @KDTrey5 @JHarden13 @russwest44 Yea not someone who ditches his team and… https://t.co/gjcHRcbhIO",0,0,50811932
538260,"Jessica Taylor ✈💪👑","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
903224,"Carbon Shades Entertainment 🏁","RT @UpdatesCulture: 🚨 James Harden wearing a Nipsey Hussle necklace, honoring one of his best friends: That name will never die...this jou…""",5,0,50811932
901341,Ryan_Branscome,"I’ve always been very critical of @JHarden13 me ball. but good lord.. i would take him over Lebron any day of the w… https://t.co/BUbinG30En",0,0,50811932
797031,Justin_HuangJT,"RT @HoustonRockets: ✔️ Only player to top 2,800ppg, 500ast, &amp; 500reb
✔️ Only player to avg. 35ppg and 7apg
✔️ Nine 50pts+ games
✔️ 32 strai…",1588,0,50811932
281131,"Man CIP Naybahood Nip😞🙏🏾","RT @JHarden13: YOUR ENERGY WAS AMAZING.  YOU BROUGHT A DIFFERENT JOY TO THE WORLD. YOU BECAME A HERO BRO. I JUST HOPE TO ACCOMPLISH HALF OF…",7953,0,50811932
14564,christian,"@Ghostnote5 @dmohamed14 @famouslos32 @JHarden13 When were you ranked third overall? You mean in the playoffs? Again… https://t.co/VcjYnTKH4z",0,0,50811932
229425,Justin_HuangJT,"RT @HoustonRockets: Fear. The. Beard. 🔥. 

@JHarden13 | #RunAsOne https://t.co/kBzBctEGQU",264,0,50811932
103432,幽霊888,"@christi07870350 @dmohamed14 @famouslos32 @JHarden13 Again majority of this year's season we didn't have shumpert,… https://t.co/DvrAA20ZSg",0,0,50811932
828885,"BAB  KAYU","@russwest44 @JHarden13 @kawhileonard @DeMar_DeRozan PG @KlayThompson are all from LA and they don't want to play wi… https://t.co/njvywwQGlw",0,0,50811932
834130,"Trevor Mock","RT @adamclanton: Good morning to everyone except Quin Snyder and the Utah #Jazz defense....who should’ve known they never had a prayer last…",44,0,50811932
683992,"Víctor Méndez","Grande @rickyrubio9 
En el G3 te comerás a @JHarden13 https://t.co/TvMQ8z4zIX",0,1,50811932
917569,"Stefan Janicijevic","Metla Rockets-a 🚀😂 #erdoglijahardcore #erdoglijahardcoreworldwide #FearTheBeard @HoustonRockets @JHarden13 https://t.co/cN69I67f1B",0,2,50811932
535869,"AxXel Foley","RT @NBA: 🚀 @JHarden13's (32 PTS, 13 REB, 10 AST) 3rd career #NBAPlayoffs triple-double leads the @HoustonRockets to a 2-0 series edge! #Run…",287,0,50811932
926638,Ian,"@HoustonRockets @dmorey @JHarden13 👀 https://t.co/Ktox68TfXS",0,0,50811932
25582,"Marco Cosenza","RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
347994,alex,"RT @NBA: Watch @JHarden13's BEST PLAYS of the NBA Regular Season, while leading the NBA with 36.1 PPG! 🚀

🏀: (5) UTA 0-1 (4) HOU, Game 2
⏰:…",504,0,50811932
663226,"PABLO E$","RT @SethOnHoops: What @JHarden13 does every night out is just plain ridiculous. You may like or not like the system but the guy gets anywhe…",103,0,50811932
272148,christian,"@Ghostnote5 @dmohamed14 @famouslos32 @JHarden13 2019 https://t.co/5TIfZh2S8z",0,0,50811932
371061,christian,"@Ghostnote5 @dmohamed14 @famouslos32 @JHarden13 2018 https://t.co/iRxYu6TzKJ",0,0,50811932
38860,"Otto Flores","RT @JavierdelCid: A la conferencia de prensa por parte de los Rockets fue @JHarden13 y @CP3. A Paul nadie le preguntó nada y decidió marcha…",2,0,50811932
81118,Naji,"RT @SportsCenter: .@JHarden13 is just the 6th player in NBA history to have multiple 30-pt triple double in the playoffs 😤 https://t.co/WDx…",356,0,50811932
289008,"Reyes 🍀","Ontas @JHarden13 🤭",0,0,50811932
201687,"Ali Havizni","RT @HoustonRockets: 🔴🔴🔴⚪️

Rockets 95
Jazz 67

@JHarden13 32pts/11reb/8ast https://t.co/fWP6FNkhSS",166,0,50811932
